$GPGGA,141238.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*4B
$GPGGA,141239.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*4A
$GPGGA,141240.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*44
$GPGGA,141241.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*45
$GPGGA,141242.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*46
$GPGGA,141243.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*47
$GPGGA,141244.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*40
$GPGGA,141245.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*41
$GPGGA,141246.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*42
$GPGGA,141247.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*43
$GPGGA,141248.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*4C
$GPGGA,141249.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*4D
$GPGGA,141250.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*45
$GPGGA,141251.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*44
$GPGGA,141252.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*47
$GPGGA,141253.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*46
$GPGGA,141254.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*41
$GPGGA,141255.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*40
$GPGGA,141256.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*43
$GPGGA,141257.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*42
$GPGGA,141258.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*4D
$GPGGA,141259.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*4C
$GPGGA,141300.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*41
$GPGGA,141301.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*40
$GPGGA,141302.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*43
$GPGGA,141303.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*42
$GPGGA,141304.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*45
$GPGGA,141305.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*44
$GPGGA,141306.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*47
$GPGGA,141307.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*46
$GPGGA,141308.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*49
$GPGGA,141309.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*48
$GPGGA,141310.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*40
$GPGGA,141311.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*41
$GPGGA,141312.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*42
$GPGGA,141313.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*43
$GPGGA,141314.000,5305.9674,N,00851.2369,E,0,00,99.9,-365.5,M,45.6,M,,0000*44
